,X-Coord,Y-Coord,Bearing,Speed,Current State
31.392,25.002285894448956,26.787299945362633,1.2502202690547708,6.4887104926771,0.0
31.424,24.80034652533898,26.854132156189284,1.2502546832310346,6.647224896932905,0.0
31.456,24.593597169493552,26.92254445002242,1.2502907393207454,6.805439153142106,0.0
31.488,24.382047387282313,26.992533669930967,1.2503284984404768,6.9633388026092,0.0
31.52,24.1657072037722,27.064096479158692,1.2503680056642208,7.120908289901817,0.0
31.552,23.944587136194947,27.13722933819568,1.2504092918245926,7.27813102037879,0.0
31.584,23.71869821945165,27.211928482107677,1.250452373847312,7.4349894210765815,0.0
31.616,23.48805203021238,27.28818989978493,1.2504972542182082,7.591465001271578,0.0
31.648,23.25266071032726,27.366009316957392,1.2505439205335718,7.747538409842598,0.0
31.68,23.012536990107083,27.445382184129603,1.250592345969826,7.903189487335462,0.0
31.712,22.76769421167583,27.52630366938027,1.2506424910286775,8.058397311446571,0.0
31.744,22.518146352233693,27.608768654821283,1.250694306321356,8.213140235451496,0.0
31.776,22.263908046870267,27.69277173492842,1.2507477357323171,8.36739591979262,0.0
31.808,22.004994610607948,27.778307215147457,1.2508027192273492,8.521141357523875,0.0
31.84,21.741422059584515,27.865369109962327,1.250859194838241,8.674352894506287,0.0
31.872,21.473207131556876,27.9539511405275,1.250917099792119,8.827006245232402,0.0
31.904,21.200367306071268,28.04404673253832,1.2509763711170347,8.979076505028987,0.0
31.936,20.92292082461891,28.135649014998613,1.2510369461706454,9.130538159264868,0.0
31.968,20.640886710913428,28.2287508200546,1.251098763385243,9.281365090169485,0.0
32.0,20.354284791205824,28.32334468346332,1.2511617632315797,9.431530581915785,0.0
32.032000000000004,20.06313571442096,28.419422844939053,1.251225889168541,9.581007324698302,0.0
32.064,19.767460971915277,28.516977247743228,1.2512910882993618,9.729767418538895,0.0
32.096000000000004,19.467282916779638,28.61599953732528,1.2513573115971937,9.87778237747019,0.0
32.128,19.16262478274255,28.716481059269725,1.251424513774743,10.025023134579758,0.0
32.160000000000004,18.853510702775818,28.81841285698139,1.2514926530074753,10.171460048256696,0.0
32.192,18.539965727446095,28.92178566938752,1.2515616907026799,10.317062909872071,0.0
32.224000000000004,18.222015842945833,29.02658992862423,1.251631591375747,10.461800953111448,0.0
32.256,17.89968798865933,29.132815757460968,1.251702322560915,10.60564286517774,0.0
32.288000000000004,17.573010074122102,29.24045296624571,1.2517738546412223,10.74855680007832,0.0
32.32,17.24201099529749,29.34949104936884,1.2518461605445548,10.890510394156298,0.0
32.352000000000004,16.906720650161603,29.459919181456396,1.2519192153527265,11.031470783952457,0.0
32.384,16.567169953603802,29.571726213554115,1.2519929959239675,11.171404626413594,0.0
32.416000000000004,16.223390851611043,29.684900669445053,1.252067480601798,11.310278121440493,0.0
32.448,15.875416334651115,29.79943074208125,1.2521426490102772,11.448057036768006,0.0
32.480000000000004,15.52328045014838,29.915304290045068,1.2522184818831148,11.584706735182575,0.0
32.512,15.167018313968006,30.032508834023492,1.2522949608797775,11.720192204074044,0.0
32.544000000000004,14.806666120863895,30.151031553394656,1.2523720683880653,11.854478087291248,0.0
32.576,14.442261153865127,30.270859283078998,1.2524497873507103,11.987528719236488,0.0
32.608000000000004,14.073841792562346,30.391978510759753,1.252528101150718,12.119308161128494,0.0
32.64,13.701447520228486,30.51437537448767,1.2526069935559956,12.249780239358751,0.0
32.672000000000004,13.325118929695371,30.638035660639556,1.2526864486946458,12.37890858588091,0.0
32.704,12.944897727919551,30.762944802229036,1.2527664510333212,12.506656680564134,0.0
32.736000000000004,12.560826739192526,30.889087877626338,1.2528469853547424,12.632987895432462,0.0
32.768,12.172949906961067,31.016449609765935,1.2529280367496385,12.757865540691764,0.0
32.8,11.78131229421638,31.1450143658894,1.2530095906352805,12.881252912442417,0.0
32.832,11.385960082398821,31.274766157823635,1.2530916327950867,13.003113341975464,0.0
32.864,10.986940568763185,31.40568864277896,1.2531741494221962,13.123410246548387,0.0
32.896,10.584302162160698,31.537765124674053,1.2532571271550441,13.24210718153285,0.0
32.928,10.178094377206751,31.67097855602164,1.253340553106518,13.359167893810517,0.0
32.96,9.768367826807719,31.805311540408486,1.253424414894754,13.474556376287236,0.0
32.992,9.355174213016852,31.940746335578698,1.2535087006781656,13.588236923385745,0.0
33.024,8.938566316187393,32.07726485710967,1.2535933991885784,13.700174187378845,0.0
33.056,8.518597982397019,32.21484868267273,1.2536784997548456,13.81033323541478,0.0
33.088,8.095324109128052,32.35347905688633,1.2537639923155541,13.918679607080124,0.0
33.12,7.668800629195492,32.49313689677597,1.2538498674252694,14.025179372337195,0.0
33.152,7.2390844929172165,32.63380279784434,1.2539361162580753,14.129799189661627,0.0
33.184,6.806233648522096,32.775457040741586,1.2540227306074279,14.232506364209364,0.0
33.216,6.370307020796917,32.9180795985228,1.2541097028790544,14.33326890582991,0.0
33.248,5.93136448798155,33.061650144486926,1.254197026076073,14.432055586743564,0.0
33.28,5.489466856929803,33.20614806059613,1.2542846937790373,14.52883599869153,0.0
33.312,5.044675836558208,33.35155244646949,1.2543727001238862,14.623580609364442,0.0
33.344,4.597054009608806,33.49784212893628,1.2544610397782723,14.716260817914058,0.0
33.376,4.146664802757472,33.64499567213066,1.254549707915081,14.806849009351666,0.0
33.408,3.6935724551069744,33.792991388112995,1.2546387001829498,14.895318607637591,0.0
33.44,3.237841985111162,33.941807348004225,1.2547280126754339,14.981644127262367,0.0
33.472,2.7795391559822757,34.091421393617246,1.2548176419006647,15.06580122312606,0.0
33.504,2.3187304396379567,34.24181114956318,1.2549075847519078,15.14776673852347,0.0
33.536,1.8554829792499985,34.39295403580795,1.2549978384784697,15.227518751046818,0.0
33.568,1.3898645504633744,34.544827280655625,1.2550884006568928,15.305036616225102,0.0
33.6,0.9219435213600926,34.69740793413542,1.255179269163328,15.38030100872388,0.0
33.632,0.4517888112471782,34.850672881766386,1.2552704421479355,15.453293960937481,0.0
33.664,-0.020530151647658146,35.00459885867031,1.2553619180113402,15.523998898813545,0.0
33.696,-0.4949434734846683,35.15916246400208,1.255453695382695,15.592400674764482,0.0
33.728,-0.9713808390323397,35.314340175666516,1.255545773099253,15.658485597525681,0.0
33.76,-1.4497715567024494,35.470108365290784,1.2556381501878005,15.722241458835978,0.0
33.792,-1.9300446042999353,35.62644331341937,1.2557308258481925,15.783657556829416,0.0
33.824,-2.412128675384974,35.7833212248967,1.2558237994387438,15.84272471603939,0.0
33.856,-2.8959522261420276,35.9407182444018,1.2559170704631006,15.899435303931565,0.0
33.888,-3.3814435226482784,36.098610472099814,1.2560106385584564,15.953783243899643,0.0
33.92,-3.8685306884322106,36.25697397937478,1.256104503485193,16.00576402467027,0.0
33.952,-4.357141752212191,36.41578482460718,1.256198665117884,16.05537470608272,0.0
33.984,-4.847204695704452,36.57501906895935,1.2562931234373804,16.102613921224187,0.0
34.016,-5.3386475013897545,36.73465279213177,1.256387878523691,16.147481874918128,0.0
34.048,-5.831398200128232,36.894662108054376,1.2564829305495693,16.189980338581773,0.0
34.08,-6.325384918512931,37.0550231804768,1.256578279774766,16.23011264148112,0.0
34.112,-6.820535925854071,37.21571223842219,1.2566739265408238,16.267883658435935,0.0
34.144,-7.316779680688082,37.37670559146911,1.256769871266191,16.30329979403289,0.0
34.176,-7.814044876707687,37.53797964482782,1.2568661144415156,16.336368963430598,0.0
34.208,-8.312260488012225,37.699510914177885,1.2569626566250462,16.367100569849487,0.0
34.24,-8.811355813580601,37.861276040235275,1.2570594984381265,16.395505478853256,0.0
34.272,-9.31126052087314,38.023251803018134,1.2571566405606553,16.421595989547114,0.0
34.304,-9.811904688472538,38.18541513578187,1.2572540837264155,16.445385802823974,0.0
34.336,-10.313218847678636,38.34774313859579,1.2573518287182115,16.466889986807637,0.0
34.368,-10.815134022976322,38.51021309153528,1.2574498763628148,16.48612493964701,0.0
34.4,-11.317581771301072,38.67280246746479,1.2575482275256975,16.50310834982817,0.0
34.432,-11.820494220031808,38.835488944389205,1.2576468831055012,16.517859154179334,0.0
34.464,-12.323804103646358,38.99825041735232,1.257745844028224,16.53039749374804,0.0
34.496,-12.827444798980334,39.16106500986379,1.2578451112411293,16.540744667738824,0.0
34.528,-13.331350359036145,39.32391108483751,1.2579446857063992,16.54892308570288,0.0
34.56,-13.835455545294762,39.486767255026194,1.2580445683945467,16.55495621817319,0.0
34.592,-14.339695858488838,39.64961239293929,1.2581447602775866,16.55886854594457,0.0
34.624,-14.844007567801798,39.81242564023306,1.2582452623219857,16.560685508194325,0.0
34.656,-15.348327738463489,39.975186416563844,1.258346075481443,16.560433449642744,0.0
34.688,-15.852594257718993,40.13787442789741,1.258447200689521,16.558139566949237,0.0
34.72,-16.356745859153072,40.30046967426932,1.2585486388521787,16.5538318545392,0.0
34.752,-16.86072214535855,40.46295245699298,1.258650390840219,16.547539050050304,0.0
34.784,-17.364463608942536,40.6253033853141,1.2587524574817104,16.5392905795869,0.0
34.816,-17.86791165186992,40.78750338251207,1.2588548395544186,16.529116502961205,0.0
34.848,-18.37100860314897,40.949533691450476,1.2589575377782956,16.517047459099633,0.0
34.88,-18.873697734868763,41.11137587958045,1.2590605528080616,16.503114611776024,0.0
34.912,-19.375923276603416,41.27301184340263,1.2591638852259197,16.48734959584238,0.0
34.944,-19.877630428202302,41.434423812394485,1.2592675355344463,16.46978446409854,0.0
34.976,-20.3787653709902,41.59559435241159,1.2593715041496976,16.450451634953925,0.0
35.008,-20.879275277405178,41.75650636857255,1.2594757913945627,16.429383841010825,0.0
35.04,-21.379108319105985,41.917143107638594,1.2595803974923991,16.406614078698254,0.0
35.072,-21.878213673584245,42.07748815989994,1.259685322560975,16.382175559071246,0.0
35.104,-22.376541529319862,42.23752546058223,1.2597905666067595,16.356101659880576,0.0
35.136,-22.874043089521223,42.39723929078712,1.2598961295195632,16.328425879014745,0.0
35.168,-23.37067057449419,42.55661427798199,1.2600020110675747,16.29918178939386,0.0
35.2,-23.86637722268643,42.71563539605451,1.260108210892784,16.268402995398056,0.0
35.232,-24.361117290455446,42.87428796494859,1.2602147285068206,16.23612309089538,0.0
35.264,-24.854846050610725,43.03255764989842,1.260321563287217,16.20237561892631,0.0
35.296,-25.347519789781572,43.190430460278236,1.26042871447409,16.167194033094155,0.0
35.328,-25.839095804663668,43.34789274808539,1.2605361811672566,16.13061166069961,0.0
35.36,-26.32953239719812,43.50493120607495,1.260643962323768,16.092661667650283,0.0
35.392,-26.818788868737506,43.66153286556391,1.2607520567558697,16.05337702516511,1.0
35.424,-27.306825513253948,43.81768509392353,1.2608604631293716,16.012790478291347,1.0
35.456,-27.795263110956938,43.973929036303076,1.2604209513283071,16.025597894409056,1.0
35.488,-28.282979950979584,44.13062482321354,1.259207458589123,16.00846008569297,1.0
35.52,-28.771227321823414,44.28811800176931,1.2579401333383442,16.031878234001777,1.0
35.552,-29.258782723132896,44.44581610305615,1.2566635763893765,16.013269023290437,1.0
35.584,-29.746772507007552,44.60429175230368,1.2555100037066056,16.033674106214693,1.0
35.616,-30.23414310433932,44.76303251108693,1.2543556297271798,16.017835046171307,1.0
35.648,-30.72184936478366,44.92261238822686,1.2533525724839045,16.03594461332616,1.0
35.68,-31.208979610128218,45.08246037686133,1.2523297102773137,16.02144751231433,1.0
35.712,-31.696517923362368,45.24312729807466,1.2514039015273883,16.041556054212954,1.0
35.744,-32.18354546433894,45.40408968012221,1.250426233520323,16.02929190986716,1.0
35.776,-32.67097264055432,45.56589198110622,1.2495282260348475,16.049400053291475,1.0
35.808,-33.157895758417496,45.72802032164528,1.2485748657872282,16.037666890583687,1.0
35.84,-33.64525259213657,45.89098533296895,1.2476830594789934,16.05879938604706,1.0
35.872,-34.13214965930304,46.054283874016996,1.2467185882120626,16.048485144509005,1.0
35.904,-34.61947792304819,46.218429028000685,1.2458088651360868,16.069686751167943,1.0
35.936,-35.106329499265414,46.38292722727976,1.2448323487306059,16.05909853311571,1.0
35.968,-35.59361696890787,46.54827046341249,1.2439100338092202,16.08046976703062,1.0
36.0,-36.08044114790585,46.71396571395294,1.2429172276858986,16.07030149106395,1.0
36.032000000000004,-36.5676978008478,46.88049793759968,1.241975627834872,16.091535881439896,1.0
36.064,-37.054491451597485,47.04738718480537,1.2409684747054628,16.08146016326513,1.0
36.096000000000004,-37.54170907457863,47.215105771669556,1.2400139880779546,16.102410795634352,1.0
36.128,-38.02846770245297,47.383176552606876,1.2389974098936882,16.092437771195627,1.0
36.160000000000004,-38.51564590117668,47.552060930396316,1.2380318532949597,16.113141544834882,1.0
36.192,-39.00237325955545,47.72129163221431,1.2370076745646579,16.103381598195668,1.0
36.224000000000004,-39.489509771934095,47.891323034237054,1.2360359174453988,16.123687554475413,1.0
36.256,-39.9761991886188,48.06169524673277,1.2350115562678845,16.114012707289376,1.0
36.288000000000004,-40.463293297756486,48.23284948827076,1.2340402401092463,16.134034720428446,1.0
36.32,-40.94995300460635,48.404335174752475,1.2330190870054,16.124667236857498,1.0
36.352000000000004,-41.437010149694245,48.576586553402244,1.2320518815502473,16.14434405243328,1.0
36.384,-41.923639439008916,48.74916206077584,1.2310400786379863,16.135121913633217,1.0
36.416000000000004,-42.410661719840256,48.922485582680146,1.2300830826994373,16.154519573998,1.0
36.448,-42.897269318298065,49.09612344311185,1.229084317277301,16.145610057839868,1.0
36.480000000000004,-43.38426480570379,49.2704918630405,1.2281404813823493,16.16470862213896,1.0
36.512,-43.87085880952009,49.445166566183126,1.2271579822397063,16.15612840060854,1.0
36.544000000000004,-44.357834463468905,49.6205554774767,1.2262310721777139,16.174903373206586,1.0
36.576,-44.84442177007881,49.796241888364065,1.2252681005751123,16.166640818209277,1.0
36.608000000000004,-45.33138551753872,49.97262572144568,1.2243605406918279,16.185115321850276,1.0
36.64,-45.81797412447141,50.14929900276227,1.2234192078140025,16.17717819836015,1.0
36.672000000000004,-46.30493367977308,50.3266540330161,1.2225332627467618,16.195353306685213,1.0
36.704,-46.791530877448736,50.50429077547952,1.2216155671952926,16.187730605235508,1.0
36.736000000000004,-47.27849421681032,50.68259343529008,1.2207526836882534,16.20562248143346,1.0
36.768,-47.76510810516942,50.86117007340485,1.219859568419535,16.19831600890101,1.0
36.800000000000004,-48.2520833807223,51.04039749621476,1.2190205975300346,16.215931484300746,1.0
36.832,-48.738721601707425,51.219891692595766,1.218152872349284,16.208930218091908,1.0
36.864000000000004,-49.225716516016334,51.4000216252572,1.217338428048819,16.226269912282845,1.0
36.896,-49.71238796272242,51.58040702864409,1.216494025144574,16.219562573471826,1.0
36.928,-50.19941139152341,51.761417818753095,1.2157036861035133,16.236675017090196,1.0
36.96,-50.686123921183466,51.94267298383235,1.214882941700971,16.230232020860942,1.0
36.992,-51.17318319686464,52.124543074310374,1.2141168680907664,16.247099135890153,1.0
37.024,-51.659940712574354,52.30664695532709,1.2133214095706146,16.240823822777273,1.0
37.056,-52.14704360067519,52.489350518464086,1.212577906294452,16.257504745158133,1.0
37.088,-52.63383898432675,52.67228244233063,1.2118139130789898,16.25101663976493,1.0
37.12,-53.120988831248305,52.85579661384865,1.2110951153654876,16.267791477798387,1.0
37.152,-53.60782901586479,53.03953141508091,1.2103617207730657,16.26116933045444,1.0
37.184,-54.09503548389127,53.2238324183133,1.2096659798331364,16.27813076814568,1.0
37.216,-54.58192984278592,53.40834696380161,1.2089628602810758,16.271372204998283,1.0
37.248,-55.069203413854446,53.593409418280956,1.2082888917122319,16.288525400343108,1.0
37.28,-55.5561581099179,53.778679781104216,1.2076163892212544,16.281519426041882,1.0
37.312,-56.04350538549606,53.964479469062375,1.206964904484803,16.298871555272612,1.0
37.344,-56.53052602532411,54.150480976854205,1.2063243408041988,16.291583361297388,1.0
37.376,-57.017933572883294,54.33699302288039,1.2057054451895295,16.308574144047046,1.0
37.408,-57.50502423961557,54.52369663819259,1.2050989945882657,16.301467712669645,1.0
37.44,-57.99250138008968,54.71089191281475,1.204512228399777,16.318247113452973,1.0
37.472,-58.47967211131761,54.89826853239996,1.2039391272663738,16.311342131077332,1.0
37.504,-58.96722402353557,55.08611767025021,1.2033856405881205,16.327763625266495,1.0
37.536,-59.45447579157981,55.274136456830576,1.2028469563434705,16.32091946011422,1.0
37.568,-59.94211129342389,55.462607849366236,1.2023269546783546,16.337201380719346,1.0
37.6,-60.42945301698917,55.651237110008296,1.2018228144027898,16.330418613713963,1.0
37.632,-60.917183848467744,55.840298633152635,1.2013362566799326,16.34663644377419,1.0
37.664,-61.4046234991018,56.02950568710816,1.2008663561653077,16.339797640075943,1.0
37.696,-61.89246160610695,56.21912453907542,1.200413016810326,16.356063948010572,1.0
37.728,-62.380011233518694,56.408876217672365,1.1999774215735566,16.34916673638668,1.0
37.76,-62.867955527457426,56.59901858483422,1.1995590342719973,16.36508985187234,1.0
37.792,-63.35562475389459,56.78928018034631,1.1991584548523775,16.358434770691716,1.0
37.824,-63.84368349199614,56.97991127668789,1.1987753975817403,16.37397261756691,1.0
37.856,-64.33148397146036,57.17064770372825,1.1984103994282236,16.3676537874512,1.0
37.888,-64.81967016653924,57.361732116527456,1.1980631065505412,16.382840856796385,1.0
37.92,-65.30761489877028,57.552907743977485,1.197734052993297,16.37685409775965,1.0
37.952,-65.79594220379848,57.744409507972414,1.197422940166575,16.391704340415345,1.0
37.984,-66.28404476598188,57.93598795396426,1.1971301521254556,16.38604149644774,1.0
38.016,-66.77252725223731,58.12787060989358,1.1968555459594603,16.400567261738907,1.0
38.048,-67.26080160972931,58.31981503476269,1.1965993317318808,16.395219824789695,1.0
38.08,-67.7494537451792,58.512041535088585,1.1963606747508384,16.40943233841807,1.0
38.112,-68.23791384032786,58.704315522714474,1.1961398162758061,16.404391297527564,1.0
38.144,-68.72674967919696,58.896850185119426,1.1959375064902136,16.418301336297915,1.0
38.176,-69.21540989005129,59.089416555837374,1.1957539749553356,16.413558165688496,1.0
38.208,-69.70444451485065,59.28222135426574,1.1955893298121862,16.427175779109216,1.0
38.24,-70.19331954884935,59.47504231603834,1.1954435552886509,16.422721565087137,1.0
38.272,-70.68256803621081,59.66807937410449,1.1953160008469912,16.436055907195147,1.0
38.304,-71.17167242367739,59.86111767932111,1.195206425925291,16.431881446882027,1.0
38.336,-71.66114919891719,60.05435083184536,1.1951158309746834,16.444941422604533,1.0
38.368,-72.15049757649977,60.24756907708347,1.1950442776293289,16.441038270461572,1.0
38.4,-72.64021798473672,60.44095990077562,1.1949918994923225,16.453832456047778,1.0
38.432,-73.12982528266089,60.63431997501447,1.1949576911672672,16.45019188886112,1.0
38.464,-73.61980407285562,60.82783152749393,1.194941948115696,16.462728257561835,1.0
38.496,-74.10968451263673,61.021297118509054,1.1949448758331012,16.45934208207107,2.0
38.528,-74.60180597499415,61.21563061751566,1.1949612504109484,16.534441372127525,2.0
38.56,-75.0940263760251,61.40990856668437,1.194245568065573,16.53667947050504,2.0
38.592,-75.5848404526737,61.60659983613128,1.1900608960847787,16.523713822361817,2.0
38.624,-76.07438749542503,61.80521973744422,1.1843982570991487,16.509531289450454,2.0
38.656,-76.56309187883895,62.00582801089933,1.178885217982341,16.508628691383585,2.0
38.688,-77.05141472571746,62.2081599680193,1.1744219547564734,16.51814299005607,2.0
38.72,-77.53969880766256,62.41216621840129,1.1712649542714257,16.537123687359266,2.0
38.752,-78.0284325871184,62.61782988960376,1.1693727513088426,16.570111957068807,2.0
38.784,-78.51561983344168,62.823021207758536,1.1682574596000939,16.519841623721977,2.0
38.816,-78.99959413658033,63.02736327033899,1.1680185721648222,16.417015627297253,2.0
38.848,-79.47940127859208,63.2302807011867,1.1684177988808886,16.27973560286423,2.0
38.88,-79.95537683703554,63.43210651645509,1.1695436041877196,16.15617690814689,2.0
38.912,-80.42695705516142,63.63181815676687,1.1710840868917554,16.003933391478988,2.0
38.944,-80.89437667019737,63.829244466180754,1.1730443047249197,15.856366052045136,2.0
38.976,-81.35832435373362,64.02448212155119,1.1755405688773677,15.729818122376077,2.0
39.008,-81.81945170330089,64.21723141061682,1.1786298845997554,15.618463432123294,2.0
39.04,-82.27836547054278,64.40752613873579,1.1822202660844592,15.525118170016626,2.0
39.072,-82.73568473120358,64.59555629869881,1.186242661099904,15.452050884168365,2.0
39.104,-83.1915748132881,64.7810146855292,1.190567714608281,15.380289391925764,2.0
39.136,-83.64617952169989,64.96375639479592,1.1951388700057903,15.311224184051252,2.0
39.168,-84.0996322330149,65.14360512857975,1.1999502283507557,15.244266881806901,2.0
39.2,-84.55204354724071,65.3209173068501,1.2049956320129989,15.184917973284326,2.0
39.232,-85.00352945638507,65.49483645202957,1.2102497037803188,15.119559160213964,2.0
39.264,-85.45421142365893,65.66539420181871,1.2156785885172596,15.058618884893212,2.0
39.296,-85.90419631574045,65.83261468338273,1.2212424095464758,15.001601612280195,2.0
39.328,-86.35354070076717,65.99759830948206,1.2269182332492974,14.95860563749362,2.0
39.36,-86.80228236683911,66.15957990598267,1.2326600885379664,14.908812795062257,2.0
39.392,-87.25047285377771,66.3182992531107,1.2384110366940766,14.858270408771457,2.0
39.424,-87.69816243423406,66.47371840688236,1.244121850028476,14.809372666300158,2.0
39.456,-88.1453959560453,66.62587709344562,1.249754600755019,14.762776929943094,2.0
39.488,-88.59225864118689,66.77482437256893,1.2552607769136372,14.71976440879799,2.0
39.52,-89.03885621398675,66.9206337249677,1.2605825396452122,14.6811747378835,2.0
39.552,-89.4853183934479,67.0634254959568,1.2656703579298358,14.648151392860344,2.0
39.584,-89.93177391947955,67.2033511360608,1.2704896977297586,14.62091722768964,2.0
39.616,-90.38149040191128,67.34164529561481,1.2747304132153698,14.703125541243416,2.0
39.648,-90.8359195005867,67.47873957768942,1.2783687075098829,14.833077799048876,2.0
39.68,-91.29575129110299,67.61515655565752,1.2817690756821702,14.988764165655294,2.0
39.712,-91.76120599053907,67.75116615290631,1.2849610788605388,15.153732728868736,2.0
39.744,-92.23222964096391,67.88695207999037,1.2878754373634804,15.318926850485829,2.0
39.776,-92.70902711059439,68.02280185277249,1.2905674998060614,15.49292576591528,2.0
39.808,-93.19160682898557,68.15889843189791,1.2929953417771127,15.668870646369056,2.0
39.84,-93.679928716058,68.29526096280489,1.2950579470164558,15.843879835194253,2.0
39.872,-94.17387833907415,68.43192711584048,1.2966356060505475,16.015859717787695,2.0
39.904,-94.67337096674633,68.56925427981815,1.2977689263992067,16.188334036234114,2.0
39.936,-95.1783798351173,68.70754978442406,1.2985368845371055,16.362578902064246,2.0
39.968,-95.68887332704782,68.84704770134559,1.2990052654229887,16.53781455292483,2.0
40.0,-96.20480982907334,68.98795263720663,1.299214387695449,16.713484319418896,2.0
40.032000000000004,-96.72619409999521,69.13039274130405,1.2992575713979728,16.890352867594608,2.0
40.064,-97.25303532907768,69.2745603639473,1.2991344715704793,17.069083751944508,2.0
40.096000000000004,-97.78532414899821,69.42059979267614,1.298858753170942,17.248727233640917,2.0
40.128,-98.32304969438302,69.56856774919328,1.298506132550391,17.42852057399624,2.0
40.160000000000004,-98.86617746528242,69.71859855171273,1.2980421290058455,17.6084011931648,2.0
40.192,-99.41468115703938,69.87079045466747,1.297455846405982,17.788326936607596,2.0
40.224000000000004,-99.96853315563692,70.02522810206334,1.2967464961237554,17.968154499680452,2.0
40.256,-100.5276922777413,70.18197766161197,1.2959209917763006,18.147329622514007,2.0
40.288000000000004,-101.09211079533574,70.34110877208282,1.2949727446876096,18.325693624864304,2.0
40.32,-101.66174550554919,70.5026728641688,1.2939148917580774,18.503237286824245,2.0
40.352000000000004,-102.23656323258726,70.6667204548686,1.2927580802159857,18.68026176230169,2.0
40.384,-102.81654054536116,70.8332919526595,1.2915125186577845,18.856979915573408,2.0
40.416000000000004,-103.40166125460354,71.00242034518367,1.2901886211137141,19.033550342113042,2.0
40.448,-103.99191396707606,71.17413618703938,1.2887979845447617,19.21009990513342,2.0
40.480000000000004,-104.587291755819,71.34846608811111,1.287353443313185,19.38673154529617,2.0
40.512,-105.1877926363363,71.52542900069332,1.2858677309196274,19.563528605725157,2.0
40.544000000000004,-105.79341840360979,71.70503790291957,1.284352225754913,19.740552659227053,2.0
40.576,-106.40417391603604,71.8873009770322,1.282819928699136,19.91785291553495,2.0
40.608000000000004,-107.02006593187485,72.07222438542131,1.281282072317697,20.095467567494516,2.0
40.64,-107.64110343718862,72.25980818040203,1.2797490153597448,20.273407175890544,2.0
40.672000000000004,-108.26729705331744,72.45004742581065,1.278229541541566,20.451673495197472,2.0
40.704,-108.89865861787777,72.64293315487215,1.2767329280778454,20.630263537075912,2.0
40.736000000000004,-109.53520001288744,72.83845531791438,1.2752658320457904,20.809165646141043,2.0
40.768,-110.17693400274617,73.03659841879909,1.2738350452624772,20.988352885915074,2.0
40.800000000000004,-110.82387332432994,73.23734472074916,1.2724446674320917,21.16780000884896,2.0
40.832,-111.47603172310939,73.4406711164254,1.271101728547763,21.347483369403204,2.0
40.864000000000004,-112.13342198932497,73.64655610477992,1.2698085982774956,21.527385221770015,2.0
40.896,-112.79605673679369,73.85497400128148,1.2685679807298629,21.70745725676375,2.0
40.928000000000004,-113.46394834007646,74.06589712437248,1.2673816955188253,21.887669495149453,2.0
40.96,-114.13710857981158,74.27929685574851,1.266251044198525,22.06799138834026,2.0
40.992,-114.81554870410106,74.49514357639553,1.2651769178018657,22.248393764621973,2.0
41.024,-115.49927970213962,74.71340624441588,1.2641596917030957,22.428851736217606,2.0
41.056,-116.18831161195664,74.93405423017916,1.263197945750948,22.609337403529167,2.0
41.088,-116.8826550875525,75.15705341597572,1.2622938726104072,22.78983254760739,2.0
41.12,-117.58231986807655,75.38237267265824,1.261445811168047,22.970335343444088,2.0
41.152,-118.28731485336994,75.60998023975012,1.2606517494392064,23.150812007815745,2.0
41.184,-118.9976496556243,75.83984154560598,1.2599128746724004,23.331254109814477,2.0
41.216,-119.71333287763751,76.07192568436277,1.2592266826783083,23.511664464234215,2.0
41.248,-120.43437291030783,76.30620036358235,1.2585921980398085,23.692021304789023,2.0
41.28,-121.16077795550554,76.54263397917127,1.258007924491146,23.872323721709645,2.0
41.312,-121.89255604924199,76.78119526437523,1.2574725951075199,24.052568329247812,2.0
41.344,-122.62971477478989,77.0218542309895,1.2569843698602527,24.232752546779256,2.0
41.376,-123.37226155526514,77.26458115718707,1.256541699142727,24.412872889576807,2.0
41.408,-124.12020365896142,77.50934708159006,1.2561429061689553,24.59293099761861,2.0
41.44,-124.87354809187914,77.75612399597368,1.2557863115769015,24.772927365422447,2.0
41.472,-125.6323016333932,78.00488478525408,1.2554702453239603,24.9528631256466,2.0
41.504,-126.3964709321991,78.2556030621624,1.2551930323762674,25.13274079400916,2.0
41.536,-127.16606243812487,78.50825335998148,1.2549529686849754,25.312562866079887,2.0
41.568,-127.94108234429044,78.7628112225126,1.2547483674084856,25.492331115098555,2.0
41.6,-128.7215364212626,79.01925390234,1.2545770138036594,25.67204930810878,2.0
41.632,-129.5074227394927,79.2775750803969,1.2544202758466703,25.851648892865366,2.0
41.664,-130.29307506043813,79.53675230313834,1.2556978756076675,25.85307198927023,2.0
41.696,-131.07657268029214,79.79501445043476,1.2578495465367376,25.780174563697035,2.0
41.728,-131.8581123538111,80.0514927882341,1.259954326558945,25.70464075193382,2.0
41.76,-132.6379008162727,80.30594805778624,1.2616656402430435,25.632969779664467,2.0
41.792,-133.41606273245404,80.56019717317673,1.2629031178653454,25.582648927892766,2.0
41.824,-134.19549009208592,80.81470871799242,1.2634154528045658,25.622778698250357,2.0
41.856,-134.97840680911273,81.07006780916241,1.2633547408206796,25.73465254567133,2.0
41.888,-135.76579095754983,81.32662385866952,1.2630521239395185,25.878978480699764,2.0
41.92,-136.55808920996648,81.58442668132105,1.26261946284291,26.037065238648996,2.0
41.952,-137.35547300528245,81.8433658805154,1.2620139315845647,26.19918625411981,2.0
